"","V1","V2"
"1",0,21.4231223338
"2",1,19.6198195131
"3",2,25.0972162019
"4",3,20.9985647009
"5",4,21.7728759848
"6",5,18.5210714839
"7",6,14.5769486771
"8",7,21.7031573653
"9",8,22.7283456687
"10",9,15.3515949483
"11",10,18.8834861096
"12",11,21.7789618674
"13",12,16.6882672345
"14",13,20.0297732389
"15",14,19.0050614686
"16",15,21.2253381903
"17",16,21.5305934264
"18",17,17.3236284689
"19",18,20.2756119751
"20",19,14.5290747706
"21",20,19.6085344754
"22",21,22.7320948799
"23",22,14.9646651895
"24",23,25.9603208797
"25",24,20.8713263322
"26",25,15.2126909039
"27",26,17.7278948343
"28",27,25.5691925064
"29",28,14.8746691461
"30",29,14.8319197103
"31",30,14.7145769943
"32",31,21.477753523
"33",32,18.6108908964
"34",33,16.847940311
"35",34,13.1325411744
"36",35,16.2292988543
"37",36,19.03811199
"38",37,18.4614015718
"39",38,19.5112954152
"40",39,17.0476394144
"41",40,24.0308668562
"42",41,25.357417617
"43",42,20.4851637671
"44",43,20.3621840816
"45",44,14.9345664251
"46",45,17.9682971368
"47",46,20.8824722208
"48",47,23.3850933507
"49",48,21.9991078358
"50",49,14.2493154196
"51",50,20.6645353732
"52",51,20.1565727412
"53",52,25.1022965943
"54",53,15.6652147559
"55",54,16.4283170566
"56",55,20.0422810299
"57",56,12.7437945773
"58",57,21.2683888147
"59",58,14.0530331993
"60",59,16.5766157305
"61",60,22.8952455001
"62",61,21.7429422437
"63",62,14.6927673472
"64",63,25.2017235138
"65",64,17.7200005605
"66",65,18.7291863646
"67",66,17.9390000886
"68",67,14.9792085741
"69",68,21.5737585697
"70",69,19.5947338472
"71",70,18.2027458414
"72",71,14.7167451834
"73",72,20.4977469617
"74",73,19.4191827206
"75",74,17.8025153761
"76",75,18.6721111688
"77",76,15.8730935826
"78",77,12.7633257236
"79",78,21.4073786085
"80",79,14.6951125959
"81",80,14.9781018986
"82",81,24.7145919041
"83",82,14.2719036129
"84",83,23.4752943274
"85",84,13.6810127456
"86",85,19.0366483888
"87",86,14.5982825235
"88",87,14.9036692526
"89",88,21.8595401006
"90",89,14.7542253467
"91",90,23.3988251966
"92",91,18.1147447171
"93",92,17.531349728
"94",93,14.8790718049
"95",94,17.7223241493
"96",95,14.8631263264
"97",96,14.7246446219
"98",97,15.0636967277
"99",98,13.1988782326
"100",99,16.6265308518
"101",100,16.2611183897
"102",101,17.9287977508
"103",102,17.7774145017
"104",103,20.5337425365
"105",104,17.1377412262
"106",105,20.2673837858
"107",106,14.8405011411
"108",107,14.6997298869
"109",108,19.0211272431
"110",109,14.4316890332
"111",110,17.8396910448
"112",111,14.0374263137
"113",112,17.8481349406
"114",113,21.4147452977
"115",114,16.0101911452
"116",115,15.3843497454
"117",116,15.9356393793
"118",117,17.4211464092
"119",118,14.8438017997
"120",119,13.5014745918
"121",120,19.164361535
"122",121,13.7364984681
"123",122,16.1566587952
"124",123,15.6588535686
"125",124,16.5960222701
"126",125,21.4511554889
"127",126,16.9359214181
"128",127,20.3343013562
"129",128,14.3319674442
"130",129,20.7648381467
"131",130,20.9009105955
"132",131,20.8024666205
"133",132,20.375598919
"134",133,18.6785413505
"135",134,19.4739409454
"136",135,17.8431520623
"137",136,15.5306570845
"138",137,13.9033379148
"139",138,17.3443057663
"140",139,18.0677516546
"141",140,21.6742779039
"142",141,18.1922692484
"143",142,14.8209040804
"144",143,18.1436091219
"145",144,13.9844954475
"146",145,16.6965412347
"147",146,14.6392807597
"148",147,15.9458945672
"149",148,14.9832395899
"150",149,14.0742585298
"151",150,20.2275489888
"152",151,16.2587995836
"153",152,19.4097875526
"154",153,14.5892848265
"155",154,18.8055363864
"156",155,17.3520274843
"157",156,17.512847343
"158",157,18.7257289968
"159",158,19.2742126152
"160",159,14.3319753707
"161",160,21.3077133568
"162",161,20.6539648761
"163",162,14.4496926368
"164",163,14.7279735504
"165",164,20.6386204484
"166",165,16.8377979479
"167",166,14.4508602338
"168",167,14.7489494677
"169",168,14.3573787604
"170",169,14.8986542716
"171",170,21.2935795795
"172",171,15.0416500242
"173",172,17.7007413487
"174",173,16.2213813007
"175",174,13.9671843999
"176",175,17.8741790709
"177",176,14.657712342
"178",177,18.3128945446
"179",178,17.8149418462
"180",179,16.9470462388
"181",180,14.7278434713
"182",181,13.8801458873
"183",182,18.9062986681
"184",183,21.3368921608
"185",184,13.8998540366
"186",185,13.9126152693
"187",186,14.8584364727
"188",187,18.2913985676
"189",188,14.9172171832
"190",189,19.5137693292
"191",190,22.1624657828
"192",191,18.9464581199
"193",192,17.3251556141
"194",193,14.8034418488
"195",194,11.8566653421
"196",195,13.9975435133
"197",196,20.5901702753
"198",197,16.318974015
"199",198,17.161900584
"200",199,13.9320233423
"201",200,13.8577129154
"202",201,15.8685175422
"203",202,14.5046929847
"204",203,14.8103803941
"205",204,14.5210567297
"206",205,18.3472532212
"207",206,14.9876562141
"208",207,11.4155349249
"209",208,20.1470405181
"210",209,13.7394333076
"211",210,14.7948525676
"212",211,21.1394325606
"213",212,14.0728965387
"214",213,17.0419870172
"215",214,15.0209369143
"216",215,14.5597267028
"217",216,13.8031496205
"218",217,17.8349941866
"219",218,17.8654416019
"220",219,16.7005164117
"221",220,16.5705711899
"222",221,16.148593916
"223",222,15.3776748715
"224",223,19.0632347565
"225",224,14.1893146904
"226",225,17.9760881449
"227",226,15.0071335033
"228",227,18.23900541
"229",228,14.0409831193
"230",229,14.7647528152
