"","V1","V2"
"177",176,12.1905501134
"178",177,14.8172876561
"179",178,14.571609014
"180",179,16.1359241252
"181",180,14.6202444382
"182",181,15.6444085688
"183",182,14.3760701376
"184",183,14.6312542012
"185",184,13.2872770817
"186",185,14.9557709131
"187",186,14.439980127
"188",187,14.0709716705
"189",188,16.8550964208
"190",189,14.2479549544
"191",190,15.2238278912
"192",191,14.9572242342
"193",192,14.1162263479
"194",193,14.3498859089
"195",194,15.7233498869
"196",195,12.7184067554
"197",196,13.7741107517
"198",197,15.0109394039
"199",198,14.149337331
"200",199,14.628415678
"201",200,17.5605316474
"202",201,14.6321748098
"203",202,13.0184464407
"204",203,14.1803442805
"205",204,14.7623088099
"206",205,14.9575525376
"207",206,14.8840799134
"208",207,14.8225281891
"209",208,14.7924634568
"210",209,14.4781391327
"211",210,14.6746115757
"212",211,15.7149169683
"213",212,14.9073652383
"214",213,14.9019974277
"215",214,13.8673521042
"216",215,14.7467791957
"217",216,14.5119055486
"218",217,12.6732860267
"219",218,11.3306185839
"220",219,13.6957402379
"221",220,14.2745262482
"222",221,14.7264466445
"223",222,14.4726763312
"224",223,12.7430196516
"225",224,13.5823793195
"226",225,14.814091968
"227",226,14.5996383971
"228",227,14.9970454089
"229",228,13.8776915004
"230",229,15.8202451328
"231",230,14.9631236819
"232",231,16.000200641
"233",232,14.6921102368
"234",233,12.776620962
"235",234,14.1870411395
"236",235,13.9273401734
"237",236,14.531408905
"238",237,14.9776077254
"239",238,14.4841067797
"240",239,14.6380453616
"241",240,13.4984142081
"242",241,14.7105026025
"243",242,14.9135825826
"244",243,14.0917074525
"245",244,14.3870777839
"246",245,13.1271172591
"247",246,14.4509631283
"248",247,15.1820190788
"249",248,14.4391475854
"250",249,13.8101254441
"251",250,11.1842388874
"252",251,14.8117140336
"253",252,14.0914814113
"254",253,14.7349321158
"255",254,14.9884843858
"256",255,14.2061303423
"257",256,13.9141515743
"258",257,13.1982202623
"259",258,13.5978096323
"260",259,14.6687302697
"261",260,14.7536374645
"262",261,13.5159758782
"263",262,13.8585985309
"264",263,13.3903387973
"265",264,13.4199199156
"266",265,13.0471191081
"267",266,13.5092410658
"268",267,10.8777736191
"269",268,13.2602851019
"270",269,13.5530657988
"271",270,12.0787469118
"272",271,13.0492530625
"273",272,13.3480294909
"274",273,10.0809954813
"275",274,11.4585400013
"276",275,13.2307921155
"277",276,13.2786755442
"278",277,12.64908291
"279",278,13.0186740381
"280",279,12.3442135727
"281",280,12.7730954857
"282",281,12.5780478135
"283",282,12.8271914346
"284",283,9.537960698
"285",284,11.7510092096
"286",285,10.941238702
"287",286,10.6216737754
"288",287,12.3240427816
"289",288,11.5160020146
"290",289,11.6746066705
"291",290,12.2733301161
"292",291,12.4718446635
"293",292,11.4277430583
"294",293,9.8738069323
"295",294,11.1504469563
"296",295,11.9498457038
"297",296,11.2458326106
"298",297,11.4934200164
"299",298,10.0340002191
"300",299,9.585640418
"301",300,11.7816608633
"302",301,11.7242528961
"303",302,11.6117102512
"304",303,11.3507655158
"305",304,8.5739429382
"306",305,11.1169263129
"307",306,8.9599833391
"308",307,11.3102327614
"309",308,11.1798545213
"310",309,10.5642551068
"311",310,10.4506500092
"312",311,10.1648941539
"313",312,10.1786065542
"314",313,10.3263816491
"315",314,9.6746392131
"316",315,9.0431038998
"317",316,9.8440571849
"318",317,10.6071617927
"319",318,10.3375879135
"320",319,10.6108034297
"321",320,9.7272092154
"322",321,10.5396674788
"323",322,9.9957237256
"324",323,10.2453516698
"325",324,10.4467627848
"326",325,9.3971987909
"327",326,9.4401334717
"328",327,8.335738065
"329",328,8.5994726299
"330",329,5.2089242147
"331",330,9.2907744264
"332",331,7.6509207766
"333",332,9.5339843285
"334",333,9.2022448076
"335",334,9.2378723971
"336",335,6.0752782332
"337",336,6.9886494073
"338",337,8.6635766505
"339",338,8.3939542384
"340",339,7.8022772338
"341",340,7.7602555273
"342",341,5.1801592082
"343",342,7.5419023104
"344",343,6.9733761582
"345",344,7.1513858858
"346",345,5.8990818255
"347",346,6.7872373693
"348",347,6.7596814893
"349",348,5.6964403761
"350",349,7.3754552579
"351",350,6.6550271651
"352",351,7.46661171
"353",352,5.0514992501
"354",353,6.5763694002
"355",354,6.714765704
"356",355,6.6135001204
"357",356,4.0838153862
"358",357,6.8094117351
"359",358,6.0900485514
"360",359,5.5078988576
"361",360,6.0838126222
"362",361,6.3028481439
"363",362,6.7827531495
"364",363,6.8197049524
"365",364,6.1901086477
"366",365,5.3879528589
"367",366,6.2560056185
"368",367,5.3648688627
"369",368,6.261299557
"370",369,2.9843027673
"371",370,5.4177045227
"372",371,5.3941742314
"373",372,6.2880702421
"374",373,5.9660279349
"375",374,5.7836172725
"376",375,3.6864981382
"377",376,5.2687950832
"378",377,4.7901941992
"379",378,1.8769063562
"380",379,5.4164073509
"381",380,4.211996835
"382",381,3.8078056115
"383",382,2.2961452043
"384",383,4.7107717996
"385",384,4.0076129619
"386",385,5.5448151612
"387",386,5.2239668985
"388",387,4.8215309318
"389",388,4.732296162
"390",389,5.2680860357
"391",390,5.3109472563
"392",391,5.0517349322
"393",392,2.3248576536
"394",393,4.557380131
"395",394,3.7112044826
"396",395,4.770049931
"397",396,4.9442978631
"398",397,4.8840471429
"399",398,3.9506690223
"400",399,4.5561675707
"401",400,4.3758890165
"402",401,3.3634864862
"403",402,4.5644254809
"404",403,4.457171522
"405",404,4.1614275611
"406",405,3.6983507256
"407",406,2.8434155989
"408",407,3.6158997406
"409",408,3.5602708394
"410",409,4.0471018864
"411",410,2.8570524004
"412",411,4.08572037
"413",412,2.7759276811
"414",413,2.0677026912
"415",414,0.544986934599997
"416",415,0
"417",416,3.7701439553
"418",417,3.8542078246
"419",418,2.8947069481
"420",419,3.5439484069
"421",420,2.4413404533
"422",421,1.5073995928
"423",422,2.7170131273
"424",423,3.4505570122
"425",424,0.643012207300004
"426",425,3.5509836442
"427",426,0.727558271500001
"428",427,1.8130044861
"429",428,3.4458870476
"430",429,2.8224481533
"431",430,2.9623473633
"432",431,3.2446260905
"433",432,3.0837421747
"434",433,2.2342201196
"435",434,2.960121724
"436",435,2.7464909216
"437",436,2.9684305487
"438",437,1.0577452594
"439",438,3.0690682683
"440",439,1.4594689324
"441",440,2.7413513185
"442",441,2.4839021558
"443",442,1.8522328992
"444",443,0
"445",444,2.9853911494
"446",445,3.0168301364
"447",446,2.5987564135
"448",447,2.2519208486
"449",448,1.7437050778
"450",449,2.1438604349
"451",450,2.3397630136
"452",451,2.8181687264
"453",452,2.3081501824
"454",453,2.1019342743
"455",454,2.5254774139
"456",455,1.7738391374
"457",456,1.8286603172
"458",457,1.7946900012
"459",458,2.4928768506
"460",459,1.7051406365
"461",460,0
"462",461,1.965463663
"463",462,2.2995337816
"464",463,1.7010472986
"465",464,2.3014897452
"466",465,2.2540048999
"467",466,0
"468",467,1.3790909715
"469",468,0.136875987899998
"470",469,1.812180119
"471",470,1.9199928256
"472",471,2.1190849844
"473",472,2.2764809423
"474",473,2.087205909
"475",474,0
"476",475,1.2914280178
"477",476,1.0978453328
"478",477,0.0327744167000006
"479",478,0.763918363400002
"480",479,1.7034488752
"481",480,1.9855241212
"482",481,1.1318791956
"483",482,0
"484",483,1.4258918496
"485",484,0
"486",485,1.2641705638
"487",486,1.7511325472
"488",487,0.621019461700001
"489",488,1.6442891912
"490",489,1.5134929857
"491",490,0.698678019399999
"492",491,0.648706235799999
"493",492,0.380435807600001
"494",493,1.261779456
"495",494,0
"496",495,0
"497",496,0
"498",497,0
"499",498,0.738283249799998
"500",499,0.4680935433
"501",500,0.300277796499998
"502",501,0
"503",502,0
"504",503,0
"505",504,0
"506",505,0
"507",506,0.0415923672000034
