"","V1","V2"
"365",364,13.7889664799
"366",365,18.6102242224
"367",366,13.4714045154
"368",367,12.2636486935
"369",368,21.7205043414
"370",369,17.8902349628
"371",370,12.9522902853
"372",371,12.6963831836
"373",372,19.7044411041
"374",373,13.1915526299
"375",374,12.791326002
"376",375,12.6708167398
"377",376,12.3378989451
"378",377,12.7699931428
"379",378,11.5687855464
"380",379,17.0676566304
"381",380,21.0942171448
"382",381,12.7953170272
"383",382,12.5776774239
"384",383,15.7444639674
"385",384,12.0313449986
"386",385,12.4904478012
"387",386,16.0839673122
"388",387,12.0117511371
"389",388,12.7487626131
"390",389,17.4401894337
"391",390,13.9464604812
"392",391,16.9517779846
"393",392,13.2798259021
"394",393,13.3357531722
"395",394,12.5614428503
"396",395,15.8079084099
"397",396,12.6758045894
"398",397,12.9120723134
"399",398,14.6090839491
"400",399,12.7132864108
"401",400,18.4949785911
"402",401,13.9226848197
"403",402,12.5151743418
"404",403,13.3103074074
"405",404,13.3225606928
"406",405,16.1870546505
"407",406,16.8572812937
"408",407,11.7130678627
"409",408,10.5514748121
"410",409,12.2614992237
"411",410,11.8001424206
"412",411,11.5785101705
"413",412,12.9597460818
"414",413,13.1432146422
"415",414,15.3196118051
"416",415,14.3756776536
"417",416,12.4348336084
"418",417,12.1721183228
"419",418,12.4706741982
"420",419,11.4798475499
"421",420,13.105440514
"422",421,12.3037215847
"423",422,11.7072936128
"424",423,13.2996918504
"425",424,14.7676499652
"426",425,12.7953024942
"427",426,15.2586863228
"428",427,12.9626993119
"429",428,13.8770355381
"430",429,12.068166509
"431",430,9.7229300226
"432",431,12.3472262269
"433",432,15.7848633464
"434",433,12.5858782608
"435",434,13.0900058751
"436",435,13.7087170461
"437",436,11.0306975787
"438",437,12.3536241009
"439",438,15.9915877519
"440",439,8.3800306995
"441",440,12.3495829342
"442",441,12.0353420423
"443",442,12.9529343714
"444",443,12.8240675683
"445",444,10.3629686559
"446",445,12.4794077322
"447",446,12.4128095519
"448",447,12.5583275461
"449",448,12.5327827143
"450",449,12.785251501
"451",450,12.9477626553
"452",451,12.9050857714
"453",452,12.1246077643
"454",453,12.9936187469
"455",454,12.3506227843
"456",455,12.8380683316
"457",456,12.8996414617
"458",457,12.9735753391
"459",458,13.8633904483
"460",459,14.7987994085
"461",460,11.9141273409
"462",461,12.6372649763
"463",462,9.8529104736
"464",463,12.8696673755
"465",464,12.0884583852
"466",465,12.8024689564
"467",466,10.8560852995
"468",467,11.6763209419
"469",468,11.03587573
"470",469,12.3004393107
"471",470,12.3122006626
"472",471,13.4569623152
"473",472,10.5207477714
"474",473,12.8411330045
"475",474,11.4380845914
"476",475,12.8723509386
"477",476,12.9273035025
"478",477,12.8776665351
"479",478,12.0756940721
"480",479,12.7102495545
"481",480,12.0337830081
"482",481,10.7312625628
"483",482,12.9822488362
"484",483,11.5499476488
"485",484,12.2477197389
"486",485,14.4487306496
"487",486,12.1359027831
"488",487,12.9022491907
"489",488,12.8205786866
"490",489,10.5230044834
"491",490,12.5628935398
"492",491,12.0213152884
"493",492,11.626850267
"494",493,11.4425665348
"495",494,12.1806905246
"496",495,10.6469059684
"497",496,11.6305918042
"498",497,12.7688801944
"499",498,12.6000494869
"500",499,10.831810306
"501",500,11.1162943407
"502",501,12.9872695759
"503",502,13.1576479323
