"","V1","V2"
"140",139,22.6102020555
"141",140,20.1339077229
"142",141,20.9590949874
"143",142,23.253514425
"144",143,23.3792537576
"145",144,27.4196007662
"146",145,24.8414609859
"147",146,23.247369367
"148",147,18.4214153897
"149",148,25.8162576045
"150",149,19.591261417
"151",150,17.4173079046
"152",151,18.8152343176
"153",152,20.9483733234
"154",153,26.0862987455
"155",154,26.7358514324
"156",155,21.38494453
"157",156,25.6001831901
"158",157,20.3099630283
"159",158,19.2796371055
"160",159,26.1561119039
"161",160,26.1498073156
"162",161,21.164738329
"163",162,22.5459106629
"164",163,24.1162658658
"165",164,27.1347706662
"166",165,25.0364666568
"167",166,20.8611127123
"168",167,18.6089952062
"169",168,22.6963735853
"170",169,22.451168358
"171",170,25.659713209
"172",171,26.1818886587
"173",172,20.7746396899
"174",173,25.3195564814
"175",174,22.5839999404
"176",175,24.5318299769
"177",176,26.3391899512
"178",177,26.847701214
"179",178,22.7848452052
"180",179,24.9746466222
"181",180,26.7122877153
"182",181,23.1910608183
"183",182,21.7598304251
"184",183,23.0629503371
"185",184,25.0497653449
"186",185,24.0335346867
"187",186,19.0247442535
"188",187,22.5674747767
"189",188,24.2907372695
"190",189,26.6768293837
"191",190,16.2010620448
"192",191,13.8926880656
"193",192,20.2328228276
"194",193,25.5194789837
"195",194,21.0802185745
"196",195,15.6147138008
"197",196,16.1802536255
"198",197,26.6978427491
"199",198,24.6194211985
"200",199,21.7876724826
"201",200,16.310084667
"202",201,22.0449531832
"203",202,21.237714357
"204",203,25.1238087419
"205",204,25.8722761889
"206",205,17.4973918949
"207",206,18.7690745648
"208",207,20.2795315155
"209",208,16.0151877848
"210",209,25.6273130276
"211",210,25.7820567246
"212",211,25.8480948825
"213",212,24.059950713
"214",213,21.2388528579
"215",214,17.098383889
"216",215,14.9451708346
"217",216,15.7392488852
"218",217,24.7424571036
"219",218,22.7070439787
"220",219,19.8417626318
"221",220,26.1318874922
"222",221,24.8834306946
"223",222,21.7502997906
"224",223,23.4279897102
"225",224,23.5640362571
"226",225,26.2695004538
"227",226,21.5199339206
"228",227,22.0144223709
"229",228,26.2693728747
"230",229,22.6260145923
"231",230,11.2715025471
"232",231,19.7186605537
"233",232,26.0094382808
"234",233,18.8322311987
"235",234,19.6306883558
"236",235,22.6300205993
"237",236,24.7284184554
"238",237,14.0668026917
"239",238,24.4574497264
"240",239,23.3310922183
"241",240,20.1090856536
"242",241,20.2273441855
"243",242,13.1078352779
"244",243,21.7573452464
