"","V1","V2"
"123","19.122.A","16.82928474"
"124","19.123.A","17.4335437086"
"125","19.124.A","25.8310855322"
"126","19.125.A","19.4671145667"
"127","19.126.A","23.3190201128"
"128","19.127.A","21.6302403321"
"129","19.128.A","14.454249028"
"130","19.129.A","25.5336290571"
"131","19.130.A","25.0054729151"
"132","19.131.A","17.236220333"
"133","19.132.A","10.0133616223"
"134","19.133.A","22.9082283985"
"135","19.134.A","20.5556718956"
"136","19.135.A","15.7129236346"
"137","19.136.A","22.2849519502"
"138","19.137.A","25.3441849522"
"139","19.138.A","24.1944150673"
"140","19.139.A","24.5402153402"
"141","19.140.A","24.2850105604"
"142","19.141.A","21.8122928715"
"143","19.142.A","24.7769801007"
"144","19.143.A","23.5567361337"
"145","19.144.A","22.7574812555"
"146","19.145.A","7.8926177249"
"147","19.146.A","22.0323694187"
"148","19.147.A","14.6451513263"
"149","19.148.A","19.6203452949"
"150","19.149.A","15.4852405416"
"151","19.150.A","24.2551476288"
"152","19.151.A","24.7000018844"
"153","19.152.A","23.9884232695"
"154","19.153.A","16.6913643258"
"155","19.154.A","23.7992248205"
"156","19.155.A","20.3888433688"
"157","19.156.A","21.1669580798"
"158","19.157.A","24.4230886909"
"159","19.158.A","10.891112944"
"160","19.159.A","15.6209952882"
"161","19.160.A","24.9137491268"
"162","19.161.A","24.8471950923"
"163","19.162.A","21.3481254093"
"164","19.163.A","22.758521398"
"165","19.164.A","21.2683070341"
"166","19.165.A","17.9917176873"
"167","19.166.A","19.2239016402"
"168","19.167.A","21.5876365018"
"169","19.168.A","23.75555509"
"170","19.169.A","23.2074419875"
"171","19.170.A","24.7511142594"
"172","19.171.A","20.7825276451"
"173","19.172.A","24.5381683533"
"174","19.173.A","18.8510390876"
"175","19.174.A","16.7247775436"
"176","19.175.A","14.7319935277"
"177","19.176.A","20.8713153201"
"178","19.177.A","23.4305916835"
"179","19.178.A","15.5848434367"
"180","19.179.A","24.6334337592"
"181","19.180.A","22.687567571"
"182","19.181.A","22.6171125572"
"183","19.182.A","17.4853366904"
"184","19.183.A","19.5745482051"
"185","19.184.A","20.2469822612"
"186","19.185.A","24.6306321271"
"187","19.186.A","24.6375589138"
"188","19.187.A","24.8528919469"
"189","19.188.A","23.8672789073"
"190","19.189.A","21.9186569336"
"191","19.190.A","22.8598488892"
"192","19.191.A","23.569690719"
"193","19.192.A","18.2253340382"
"194","19.193.A","23.8025368832"
"195","19.194.A","22.7871513852"
"196","19.195.A","21.7879533174"
"197","19.196.A","19.1712180057"
"198","19.197.A","16.0762688414"
"199","19.198.A","19.7026921807"
"200","19.199.A","16.3550746185"
"201","19.200.A","23.3914436716"
"202","19.201.A","19.0783204987"
"203","19.202.A","18.56124764"
"204","19.203.A","23.454209448"
"205","19.204.A","22.7713284825"
"206","19.205.A","22.7017932737"
"207","19.206.A","14.6423009205"
"208","19.207.A","18.647342293"
"209","19.208.A","20.3517932157"
"210","19.209.A","18.2941543181"
"211","19.210.A","22.1002117191"
"212","19.211.A","13.0779528847"
"213","19.212.A","20.5095756018"
"214","19.213.A","17.118865614"
"215","19.214.A","21.2422330752"
"216","19.215.A","24.2535917002"
"217","19.216.A","23.7932233122"
"218","19.217.A","19.6592565499"
"219","19.218.A","19.0500355891"
"220","19.219.A","24.3146078376"
"221","19.220.A","16.3302797"
"222","19.221.A","19.8144034561"
"223","19.222.A","21.2565419678"
"224","19.223.A","20.9049626025"
"225","19.224.A","23.7468490936"
"226","19.225.A","22.1835366079"
"227","19.226.A","11.3540786954"
"228","19.227.A","20.8559823886"
"229","19.228.A","19.2852051334"
"230","19.229.A","21.5953283385"
"231","19.230.A","21.5288891073"
"232","19.231.A","23.8460109497"
"233","19.232.A","22.535906403"
"234","19.233.A","16.1461922245"
"235","19.234.A","19.4248542475"
"236","19.235.A","23.1961606232"
"237","19.236.A","16.6457311026"
"238","19.237.A","13.9792909582"
"239","19.238.A","10.0375255172"
"240","19.239.A","19.5793537082"
"241","19.240.A","22.9054033715"
"242","19.241.A","22.456414543"
"243","19.242.A","16.9154470116"
"244","19.243.A","14.5823668481"
"245","19.244.A","17.06653031"
"246","19.245.A","21.4238289735"
"247","19.246.A","17.8475910987"
"248","19.247.A","19.9308493959"
"249","19.248.A","21.7041216559"
"250","19.249.A","14.8055016592"
"251","19.250.A","12.2255665921"
"252","19.251.A","11.7512350201"
"253","19.252.A","22.8325465122"
"254","19.253.A","15.554977554"
"255","19.254.A","21.8569541121"
"256","19.255.A","14.956277501"
"257","19.256.A","23.3330347277"
"258","19.257.A","16.8119158725"
"259","19.258.A","17.72934208"
"260","19.259.A","18.5422416039"
"261","19.260.A","18.9698326001"
"262","19.261.A","9.5859257975"
"263","19.262.A","22.7834414036"
"264","19.263.A","20.4370215049"
"265","19.264.A","21.5677795378"
"266","19.265.A","19.9009378551"
"267","19.266.A","16.8643377101"
"268","19.267.A","20.1443025615"
"269","19.268.A","19.1585500893"
"270","19.269.A","21.5532862913"
"271","19.270.A","18.285239175"
"272","19.271.A","16.0042239454"
"273","19.272.A","5.6970467589"
"274","19.273.A","21.6690679359"
"275","19.274.A","18.7987780996"
"276","19.275.A","17.7807579054"
"277","19.276.A","17.8018014051"
"278","19.277.A","15.5850806852"
"279","19.278.A","16.9720311775"
"280","19.279.A","17.7049545831"
"281","19.280.A","21.4233930779"
"282","19.281.A","8.0298204673"
"283","19.282.A","20.4618032802"
"284","19.283.A","15.9047245047"
"285","19.284.A","18.7334626693"
"286","19.285.A","20.7886678262"
"287","19.286.A","15.132898831"
"288","19.287.A","17.5881259457"
"289","19.288.A","14.5269316108"
"290","19.289.A","16.9511597189"
"291","19.290.A","19.365658769"
"292","19.291.A","18.6660719985"
"293","19.292.A","14.8990138501"
"294","19.293.A","22.4877726816"
"295","19.294.A","15.900356019"
"296","19.295.A","21.160751807"
"297","19.296.A","15.1339123791"
"298","19.297.A","18.3814984843"
"299","19.298.A","20.821000314"
"300","19.299.A","21.6540861027"
"301","19.300.A","18.0171082765"
"302","19.301.A","17.0367351223"
"303","19.302.A","21.2568558362"
"304","19.303.A","8.3379269886"
"305","19.304.A","16.2707006312"
"306","19.305.A","21.106766071"
"307","19.306.A","17.8091309407"
"308","19.307.A","21.9488724112"
"309","19.308.A","10.9913228235"
"310","19.309.A","16.721394662"
"311","19.310.A","20.075500252"
"312","19.311.A","22.3101520325"
"313","19.312.A","16.547994025"
"314","19.313.A","20.8805406609"
"315","19.314.A","17.8433504126"
"316","19.315.A","14.6654580252"
"317","19.316.A","16.478278235"
"318","19.317.A","8.4833892135"
"319","19.318.A","12.7672180228"
"320","19.319.A","17.7762279396"
"321","19.320.A","18.3555439231"
"322","19.321.A","15.1973350851"
"323","19.322.A","21.421583644"
"324","19.323.A","20.087230922"
"325","19.324.A","19.9828231518"
"326","19.325.A","20.3814811111"
"327","19.326.A","20.7288299439"
"328","19.327.A","18.5779024936"
"329","19.328.A","21.5843052404"
"330","19.329.A","17.118991286"
"331","19.330.A","21.4173479343"
"332","19.331.A","19.0393999129"
"333","19.332.A","19.5234668079"
"334","19.333.A","15.6908743469"
"335","19.334.A","21.1352126545"
"336","19.335.A","21.6768527657"
"337","19.336.A","19.2765256156"
"338","19.337.A","20.5849085744"
"339","19.338.A","21.3291485138"
"340","19.339.A","20.7639701145"
"341","19.340.A","19.5677557605"
"342","19.341.A","20.4736540116"
"343","19.342.A","21.2024900946"
"344","19.343.A","21.465288117"
"345","19.344.A","21.3295104867"
"346","19.345.A","14.2326041657"
"347","19.346.A","14.2802411271"
"348","19.347.A","17.1575383589"
"349","19.348.A","21.3822293895"
"350","19.349.A","8.3445521092"
"351","19.350.A","13.2689751314"
"352","19.351.A","20.6598397904"
"353","19.352.A","16.195496044"
"354","19.353.A","15.0565404934"
"355","19.354.A","15.9166296412"
"356","19.355.A","21.6590791537"
"357","19.356.A","17.0880747957"
"358","19.357.A","21.3863862332"
"359","19.358.A","21.6441418972"
"360","19.359.A","15.7819964867"
"361","19.360.A","10.1665975099"
"362","19.361.A","16.5459476129"
"363","19.362.A","18.3816475977"
"364","19.363.A","8.4397688393"
"365","19.364.A","14.1955183716"
"366","19.365.A","10.1816983065"
"367","19.366.A","19.4849219328"
"368","19.367.A","18.3182852345"
"369","19.368.A","14.6249964192"
"370","19.369.A","16.9842470282"
"371","19.370.A","15.2604991588"
"372","19.371.A","15.3468640744"
"373","19.372.A","15.7799213107"
"374","19.373.A","14.057817427"
"375","19.374.A","10.2527362926"
"376","19.375.A","6.3683144507"
"377","19.376.A","19.4963606849"
"378","19.377.A","11.7282930837"
"379","19.378.A","15.4686930573"
"380","19.379.A","21.283390008"
"381","19.380.A","17.7843870215"
"382","19.381.A","19.5630974233"
"383","19.382.A","17.9671854866"
"384","19.383.A","13.457905555"
"385","19.384.A","15.6985875083"
"386","19.385.A","14.5080600548"
"387","19.386.A","18.5948989138"
"388","19.387.A","12.6558618101"
"389","19.388.A","18.0040434517"
"390","19.389.A","16.8382502044"
"391","19.390.A","20.5331329147"
"392","19.391.A","11.775622224"
"393","19.392.A","20.7559492497"
"394","19.393.A","19.9796711142"
"395","19.394.A","13.850588449"
"396","19.395.A","19.1264236163"
"397","19.396.A","19.497985327"
"398","19.397.A","19.7489421919"
"399","19.398.A","14.5294676722"
"400","19.399.A","18.6369517561"
"401","19.400.A","13.1310955369"
"402","19.401.A","18.7335312635"
"403","19.402.A","19.6178748586"
"404","19.403.A","18.2298986367"
"405","19.404.A","15.9367830913"
"406","19.405.A","18.5942599274"
"407","19.406.A","15.1070455767"
"408","19.407.A","19.5748663803"
"409","19.408.A","18.9890424421"
"410","19.409.A","15.7042945923"
"411","19.410.A","13.1570662577"
"412","19.411.A","11.2878313896"
"413","19.412.A","6.4988336563"
"414","19.413.A","11.6824716986"
"415","19.414.A","16.8674937454"
"416","19.415.A","20.1098246025"
"417","19.416.A","19.7906730381"
"418","19.417.A","18.2699768088"
"419","19.418.A","14.3179436908"
"420","19.419.A","20.3796689491"
"421","19.420.A","17.7709273014"
"422","19.421.A","14.5664775023"
"423","19.422.A","19.4280275761"
"424","19.423.A","19.5103246119"
"425","19.424.A","16.9279106254"
"426","19.425.A","17.238225168"
"427","19.426.A","7.3106410232"
"428","19.427.A","16.3674166185"
"429","19.428.A","15.8941583883"
"430","19.429.A","18.6401625042"
"431","19.430.A","11.8645583237"
"432","19.431.A","15.2041243296"
"433","19.432.A","14.2206713924"
"434","19.433.A","17.8382245539"
"435","19.434.A","5.0452737093"
"436","19.435.A","9.1563667492"
"437","19.436.A","15.714871766"
"438","19.437.A","14.3233941433"
"439","19.438.A","13.7314077238"
"440","19.439.A","18.8006661982"
"441","19.440.A","15.0423834034"
"442","19.441.A","5.2526884792"
"443","19.442.A","12.4906511589"
"444","19.443.A","18.6483506447"
"445","19.444.A","15.2531627689"
"446","19.445.A","16.2143039672"
"447","19.446.A","16.1193942891"
"448","19.447.A","12.0265676954"
"449","19.448.A","18.5821016355"
"450","19.449.A","11.832310306"
"451","19.450.A","13.1852832061"
"452","19.451.A","12.6939543044"
"453","19.452.A","14.9619802528"
"454","19.453.A","13.614784054"
"455","19.454.A","19.3095711647"
"456","19.455.A","11.6754558459"
"457","19.456.A","19.6466382909"
"458","19.457.A","18.3227247411"
"459","19.458.A","16.4550749463"
"460","19.459.A","5.5155991338"
"461","19.460.A","18.8844361183"
"462","19.461.A","16.8745323196"
"463","19.462.A","14.0858298575"
"464","19.463.A","6.6794940273"
"465","19.464.A","13.0711182995"
"466","19.465.A","12.7172541829"
"467","19.466.A","15.9833669854"
"468","19.467.A","15.9300873529"
"469","19.468.A","16.1828105039"
"470","19.469.A","15.9823281312"
"471","19.470.A","17.3012878059"
"472","19.471.A","17.2408537865"
"473","19.472.A","7.0012891071"
"474","19.473.A","17.1851735031"
"475","19.474.A","18.9551262973"
"476","19.475.A","17.0545732427"
"477","19.476.A","13.3741517006"
"478","19.477.A","14.7458712052"
"479","19.478.A","12.1876457946"
"480","19.479.A","15.7011440414"
"481","19.480.A","0"
"482","19.481.A","18.7562561696"
"483","19.482.A","16.1588266991"
"484","19.483.A","18.2412358777"
"485","19.484.A","12.7150318972"
"486","19.485.A","15.6842357874"
"487","19.486.A","14.7980320831"
"488","19.487.A","17.4173285547"
"489","19.488.A","13.4478167338"
"490","19.489.A","18.1951416096"
"491","19.490.A","13.7331602158"
"492","19.491.A","11.5350941772"
"493","19.492.A","10.8406613331"
"494","19.493.A","16.400114157"
"495","19.494.A","14.3104817898"
"496","19.495.A","17.4136060496"
"497","19.496.A","17.0689445008"
"498","19.497.A","12.7924501101"
"499","19.498.A","6.9221424411"
"500","19.499.A","13.3334879411"
"501","19.500.A","14.6277267871"
"502","19.501.A","13.3154872937"
"503","19.502.A","7.3003960657"
"504","19.503.A","17.5097832942"
"505","19.504.A","16.7946551797"
"506","19.505.A","16.3820608989"
"507","19.506.A","14.774232485"
"508","19.507.A","2.2753241933"
"509","19.508.A","15.8824970415"
"510","19.509.A","15.3129877275"
"511","19.510.A","17.9831011998"
"512","19.511.A","5.4014692685"
"513","19.512.A","7.8915249048"
"514","19.513.A","11.4766239473"
"515","19.514.A","16.7925997579"
"516","19.515.A","15.0927172964"
"517","19.516.A","7.2647122361"
"518","19.517.A","11.6429100569"
"519","19.518.A","15.0103270147"
"520","19.519.A","16.6653289522"
"521","19.520.A","14.1738929209"
"522","19.521.A","15.800481157"
"523","19.522.A","15.0545312195"
"524","19.523.A","13.6940028859"
"525","19.524.A","16.4580201002"
"526","19.525.A","15.0961258317"
"527","19.526.A","12.1499652969"
"528","19.527.A","12.2445718248"
"529","19.528.A","7.8254814529"
"530","19.529.A","5.456560581"
"531","19.530.A","8.111677676"
"532","19.531.A","16.5232697689"
"533","19.532.A","10.8883135838"
"534","19.533.A","16.2863027561"
"535","19.534.A","17.1179807553"
"536","19.535.A","11.1772942036"
"537","19.536.A","16.3648226915"
"538","19.537.A","15.4864986912"
"539","19.538.A","6.0905831724"
"540","19.539.A","10.5816269265"
"541","19.540.A","16.0662427144"
"542","19.541.A","14.8718631873"
"543","19.542.A","11.4060761183"
"544","19.543.A","9.9978045071"
"545","19.544.A","14.8734254627"
"546","19.545.A","17.3588630469"
"547","19.546.A","16.5954344684"
"548","19.547.A","16.5728613439"
"549","19.548.A","12.4059256912"
"550","19.549.A","14.1778950111"
"551","19.550.A","13.9466808663"
"552","19.551.A","12.8001816473"
"553","19.552.A","13.1088900129"
"554","19.553.A","6.184419569"
"555","19.554.A","11.0099202435"
"556","19.555.A","4.9371618615"
"557","19.556.A","15.4615053654"
"558","19.557.A","17.1278526958"
"559","19.558.A","14.9497700444"
"560","19.559.A","9.1637289409"
"561","19.560.A","13.8083952148"
"562","19.561.A","14.0261822631"
"563","19.562.A","6.75029123"
"564","19.563.A","11.060572995"
"565","19.564.A","10.1924091902"
"566","19.565.A","11.4051760551"
"567","19.566.A","15.0994355115"
"568","19.567.A","7.7624847635"
"569","19.568.A","8.7494368352"
"570","19.569.A","13.169656801"
"571","19.570.A","13.5016797234"
"572","19.571.A","10.3001635471"
"573","19.572.A","12.9655933527"
"574","19.573.A","14.2614184573"
"575","19.574.A","10.6605077392"
"576","19.575.A","13.845940311"
"577","19.576.A","7.6293128444"
"578","19.577.A","16.6173749681"
"579","19.578.A","11.5469723417"
"580","19.579.A","12.8400782527"
"581","19.580.A","4.000708827"
"582","19.581.A","8.2326471752"
"583","19.582.A","12.4586669902"
"584","19.583.A","8.0952381479"
"585","19.584.A","10.5793003969"
"586","19.585.A","12.8111918708"
"587","19.586.A","13.1785786002"
"588","19.587.A","15.8030899554"
"589","19.588.A","7.8197556525"
"590","19.589.A","12.8026150217"
"591","19.590.A","9.9809983031"
"592","19.591.A","15.162089671"
"593","19.592.A","12.0906707999"
"594","19.593.A","14.6626348359"
"595","19.594.A","10.6668667827"
"596","19.595.A","10.8424565855"
"597","19.596.A","8.4687677044"
"598","19.597.A","16.0429500191"
"599","19.598.A","7.8390012832"
"600","19.599.A","6.1001501482"
"601","19.600.A","7.524584789"
"602","19.601.A","13.9383470402"
"603","19.602.A","15.1453067253"
"604","19.603.A","11.0690259393"
"605","19.604.A","13.087630123"
"606","19.605.A","12.1831111381"
"607","19.606.A","12.2928465164"
"608","19.607.A","14.0233313403"
"609","19.608.A","14.4071365316"
"610","19.609.A","12.6896305757"
"611","19.610.A","14.3727583055"
"612","19.611.A","15.744056594"
"613","19.612.A","14.0567549633"
"614","19.613.A","14.4020565512"
"615","19.614.A","15.8775926572"
"616","19.615.A","13.8451836179"
"617","19.616.A","8.44782765"
"618","19.617.A","0"
"619","19.618.A","13.1477580284"
"620","19.619.A","8.5238657979"
"621","19.620.A","13.0628242591"
"622","19.621.A","14.6116573483"
"623","19.622.A","0"
"624","19.623.A","2.7806106666"
"625","19.624.A","8.8214603423"
"626","19.625.A","9.4793260377"
"627","19.626.A","7.5210268098"
"628","19.627.A","13.9264682175"
"629","19.628.A","12.6120384177"
"630","19.629.A","6.6956617986"
"631","19.630.A","6.5448910765"
"632","19.631.A","8.884761095"
"633","19.632.A","9.3463546507"
"634","19.633.A","9.8023708"
"635","19.634.A","11.1145102188"
"636","19.635.A","6.4203173005"
"637","19.636.A","11.4274324881"
"638","19.637.A","13.4515680121"
"639","19.638.A","8.7073040008"
"640","19.639.A","14.7916925182"
"641","19.640.A","13.5417202102"
"642","19.641.A","10.2949526459"
"643","19.642.A","7.7442344779"
"644","19.643.A","13.0414485785"
"645","19.644.A","9.6872965187"
"646","19.645.A","10.9803313008"
"647","19.646.A","11.4672337131"
"648","19.647.A","9.8904791848"
"649","19.648.A","14.702240905"
"650","19.649.A","13.6830661251"
"651","19.650.A","8.6085829885"
"652","19.651.A","11.3129319389"
"653","19.652.A","14.755413917"
"654","19.653.A","4.4987730141"
"655","19.654.A","9.6656299278"
"656","19.655.A","7.1221970377"
"657","19.656.A","13.8924531976"
"658","19.657.A","13.4278709308"
"659","19.658.A","11.1643454693"
"660","19.659.A","3.1852510101"
"661","19.660.A","11.3213138485"
"662","19.661.A","6.8312194074"
"663","19.662.A","9.6702877069"
"664","19.663.A","9.0926347352"
"665","19.664.A","11.2258051417"
"666","19.665.A","4.5433631043"
"667","19.666.A","13.6010791935"
"668","19.667.A","11.1523645847"
"669","19.668.A","4.2837051049"
"670","19.669.A","5.7622709562"
"671","19.670.A","14.1740112726"
"672","19.671.A","14.2939810489"
"673","19.672.A","12.7714790113"
"674","19.673.A","8.2588907984"
"675","19.674.A","11.6135844864"
"676","19.675.A","11.4107840589"
"677","19.676.A","2.9156863508"
"678","19.677.A","14.2554865688"
"679","19.678.A","4.8990045429"
"680","19.679.A","8.6736723917"
"681","19.680.A","14.5589315449"
"682","19.681.A","10.527066291"
"683","19.682.A","7.8132746158"
"684","19.683.A","3.1461737182"
"685","19.684.A","8.8846118472"
"686","19.685.A","9.7334442423"
"687","19.686.A","7.9608825746"
"688","19.687.A","7.9011411717"
"689","19.688.A","11.6537985266"
"690","19.689.A","4.6043446241"
"691","19.690.A","10.0806305091"
"692","19.691.A","12.3689900776"
"693","19.692.A","9.0071368212"
"694","19.693.A","12.1154822484"
"695","19.694.A","7.2456127152"
"696","19.695.A","9.4304033329"
"697","19.696.A","12.9208243796"
"698","19.697.A","2.9654849454"
"699","19.698.A","13.9602989098"
"700","19.699.A","5.6642702234"
"701","19.700.A","8.4262177624"
"702","19.701.A","10.7848930404"
"703","19.702.A","13.2183652408"
"704","19.703.A","1.3170846494"
"705","19.704.A","14.0095431503"
"706","19.705.A","11.6054674714"
"707","19.706.A","3.2044669425"
"708","19.707.A","8.755189501"
"709","19.708.A","11.7973905543"
"710","19.709.A","11.7331619353"
"711","19.710.A","3.8624208365"
"712","19.711.A","13.0279983716"
"713","19.712.A","0"
"714","19.713.A","13.8716891571"
"715","19.714.A","4.5558082452"
"716","19.715.A","12.1441797882"
"717","19.716.A","4.6135116288"
"718","19.717.A","6.3589590893"
"719","19.718.A","11.2524222715"
"720","19.719.A","10.9736463243"
"721","19.720.A","13.2667099373"
"722","19.721.A","7.5825876943"
"723","19.722.A","13.1478360183"
"724","19.723.A","3.404670797"
"725","19.724.A","6.8363133189"
"726","19.725.A","10.1967426363"
"727","19.726.A","11.3428039914"
"728","19.727.A","0.550597689100002"
"729","19.728.A","13.7551273079"
"730","19.729.A","7.4684942302"
"731","19.730.A","11.1924516811"
"732","19.731.A","10.4745445227"
"733","19.732.A","13.2580698108"
"734","19.733.A","8.7339451216"
"735","19.734.A","6.6540661296"
"736","19.735.A","11.3284053937"
"737","19.736.A","8.7106668453"
"738","19.737.A","10.7355136811"
"739","19.738.A","8.5941414446"
"740","19.739.A","6.2599391601"
"741","19.740.A","8.9515088774"
"742","19.741.A","5.9504797337"
"743","19.742.A","13.1113911447"
"744","19.743.A","10.1818093201"
"745","19.744.A","4.9499485582"
"746","19.745.A","2.2199836144"
"747","19.746.A","12.9561362025"
"748","19.747.A","2.4142811467"
"749","19.748.A","8.2125637401"
"750","19.749.A","2.5075267505"
"751","19.750.A","10.9147962562"
"752","19.751.A","8.9208405531"
"753","19.752.A","2.6129489939"
"754","19.753.A","11.6858991693"
"755","19.754.A","11.0936389284"
"756","19.755.A","7.5710431729"
"757","19.756.A","3.7850766482"
"758","19.757.A","8.440698508"
"759","19.758.A","6.1773511963"
"760","19.759.A","13.0774216906"
"761","19.760.A","7.4072775069"
"762","19.761.A","12.5247440507"
"763","19.762.A","12.4983833906"
"764","19.763.A","4.0295469793"
"765","19.764.A","11.8805626757"
"766","19.765.A","10.9714414724"
"767","19.766.A","6.5002683083"
"768","19.767.A","5.1715930742"
"769","19.768.A","13.0148071598"
"770","19.769.A","10.0732131954"
"771","19.770.A","4.5869025025"
"772","19.771.A","12.1343294607"
"773","19.772.A","10.8253633122"
"774","19.773.A","11.85134975"
"775","19.774.A","11.7432329544"
"776","19.775.A","12.4872811817"
"777","19.776.A","13.1303416616"
"778","19.777.A","5.9790498039"
"779","19.778.A","11.6233951121"
"780","19.779.A","12.6578319504"
"781","19.780.A","9.1934715624"
"782","19.781.A","11.0962087411"
"783","19.782.A","4.3373326686"
"784","19.783.A","11.3446165449"
"785","19.784.A","3.9171619603"
"786","19.785.A","8.2397182986"
"787","19.786.A","10.4368314006"
"788","19.787.A","8.5313978638"
"789","19.788.A","7.0728749494"
"790","19.789.A","12.474375715"
"791","19.790.A","4.1874921576"
"792","19.791.A","12.5936894795"
"793","19.792.A","8.5534554893"
"794","19.793.A","11.9747089706"
"795","19.794.A","5.3820437793"
"796","19.795.A","8.697611083"
"797","19.796.A","8.9713209711"
"798","19.797.A","9.0931551239"
"799","19.798.A","12.6646134187"
"800","19.799.A","11.3814165673"
"801","19.800.A","6.2152727811"
"802","19.801.A","7.3126041783"
"803","19.802.A","10.3387633798"
"804","19.803.A","12.7724375109"
"805","19.804.A","8.5446914494"
"806","19.805.A","12.6976584467"
"807","19.806.A","11.2355723062"
"808","19.807.A","7.0453778792"
"809","19.808.A","5.7035586951"
"810","19.809.A","7.4782913425"
"811","19.810.A","0"
"812","19.811.A","12.7311267343"
"813","19.812.A","0"
"814","19.813.A","11.9699312238"
"815","19.814.A","10.6602460051"
"816","19.815.A","9.625354737"
"817","19.816.A","6.4729250962"
"818","19.817.A","4.4515744978"
"819","19.818.A","12.5293051147"
"820","19.819.A","9.4379666214"
"821","19.820.A","12.2131031965"
"822","19.821.A","11.2388513587"
"823","19.822.A","12.3322234168"
"824","19.823.A","12.5835901311"
"825","19.824.A","9.8347918097"
"826","19.825.A","0"
"827","19.826.A","4.0623318899"
"828","19.827.A","8.5704592791"
"829","19.828.A","8.0548766945"
