"growth.rate","rels.rate","trans.rate","phylo.alpha","phylo.beta","sim.id","xdesign1","xdesign2","xdesign3","xdesign4","xdesign5","conception.alpha_base","formation.hazard.agegapry.numrel_diff","formation.hazard.agegapry.eagerness_diff","birth.boygirlratio","hivtransmission.param.a"
-0.028407853896303,1.925,0,NA,NA,5,0.235415467537851,0.0186361562394138,0.342440957613733,0.64287814155354,0.518124715946171,-4.17604586361752,-0.981363843760586,-0.328779521193134,0.628575628310708,-1.48187528405383
-0.0279831332566413,2.7,0,NA,NA,5,0.235415467537851,0.0186361562394138,0.342440957613733,0.64287814155354,0.518124715946171,-4.17604586361752,-0.981363843760586,-0.328779521193134,0.628575628310708,-1.48187528405383
-0.0280214474403857,1.375,0.05,NA,NA,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0261386391932854,1.825,0,NA,NA,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0262812929327068,2.275,0,NA,NA,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0276031867339055,1.1,0,NA,NA,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0271547442167388,2.05,0,NA,NA,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0257154979212019,2.5,0,NA,NA,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0212742816438378,4.175,0,NA,NA,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0217172938268719,5.05,0,NA,NA,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0248225458561499,2.6,0.05,NA,NA,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0244209307935547,3.65,0.125,NA,NA,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0286819365162348,1.825,0.075,NA,NA,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0267142041829933,3.7,0,NA,NA,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0276031867339055,4.1,0.1,1.35402510055111,-0.95344529780426,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0278685417649498,2.625,0,NA,NA,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0281367435709498,3.3,0.15,1.35402510055111,-0.95344529780426,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0269702415342982,1.875,0,NA,NA,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0245540869006216,2.975,0.075,NA,NA,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0255412811882995,3.425,0.125,1.35402510055111,-0.95344529780426,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0259614591462091,2.775,0,NA,NA,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0254373309345829,3.175,0.05,NA,NA,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0285249501291137,3.9,0.1,NA,NA,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.0264247653494323,6.4,0.1,1.35402510055111,-0.95344529780426,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.028407853896303,6.475,0.8,1.27544901812331,NA,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.0281367435709498,4.925,0.275,1.35402510055111,-0.95344529780426,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.0276031867339055,6.35,0,NA,NA,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
