"growth.rate","rels.rate","trans.rate","sim.id","xdesign1","xdesign2","xdesign3","xdesign4","xdesign5","conception.alpha_base","formation.hazard.agegapry.numrel_diff","formation.hazard.agegapry.eagerness_diff","birth.boygirlratio","hivtransmission.param.a"
-0.0276787154922599,6.875,0.675,3,0.369433478685096,0.801934026381267,0.852527695785587,0.920417967573961,0.687915967777371,-3.70698282460216,-0.198065973618733,-0.0737361521072065,0.684083593514792,-1.31208403222263
-0.0272289282474339,7.875,0,3,0.369433478685096,0.801934026381267,0.852527695785587,0.920417967573961,0.687915967777371,-3.70698282460216,-0.198065973618733,-0.0737361521072065,0.684083593514792,-1.31208403222263
-0.0265690658943603,6.925,0.1,3,0.369433478685096,0.801934026381267,0.852527695785587,0.920417967573961,0.687915967777371,-3.70698282460216,-0.198065973618733,-0.0737361521072065,0.684083593514792,-1.31208403222263
-0.0256805573145359,8.2,0.075,3,0.369433478685096,0.801934026381267,0.852527695785587,0.920417967573961,0.687915967777371,-3.70698282460216,-0.198065973618733,-0.0737361521072065,0.684083593514792,-1.31208403222263
-0.0259614591462091,8.65,0,3,0.369433478685096,0.801934026381267,0.852527695785587,0.920417967573961,0.687915967777371,-3.70698282460216,-0.198065973618733,-0.0737361521072065,0.684083593514792,-1.31208403222263
-0.0287608009349477,2.675,0,4,0.0821189948889826,0.374101507843339,0.633034769290437,0.831101497402415,0.799046899513563,-4.71258351788856,-0.625898492156661,-0.183482615354781,0.666220299480483,-1.20095310048644
-0.0270438792900422,4.125,0,4,0.0821189948889826,0.374101507843339,0.633034769290437,0.831101497402415,0.799046899513563,-4.71258351788856,-0.625898492156661,-0.183482615354781,0.666220299480483,-1.20095310048644
-0.0278685417649498,4.65,0,4,0.0821189948889826,0.374101507843339,0.633034769290437,0.831101497402415,0.799046899513563,-4.71258351788856,-0.625898492156661,-0.183482615354781,0.666220299480483,-1.20095310048644
-0.028252573893987,3.975,0.1,4,0.0821189948889826,0.374101507843339,0.633034769290437,0.831101497402415,0.799046899513563,-4.71258351788856,-0.625898492156661,-0.183482615354781,0.666220299480483,-1.20095310048644
-0.0281752940797452,4.3,0,4,0.0821189948889826,0.374101507843339,0.633034769290437,0.831101497402415,0.799046899513563,-4.71258351788856,-0.625898492156661,-0.183482615354781,0.666220299480483,-1.20095310048644
-0.0287213376276214,3.575,0.225,4,0.0821189948889826,0.374101507843339,0.633034769290437,0.831101497402415,0.799046899513563,-4.71258351788856,-0.625898492156661,-0.183482615354781,0.666220299480483,-1.20095310048644
-0.0286819365162348,3.45,0.05,4,0.0821189948889826,0.374101507843339,0.633034769290437,0.831101497402415,0.799046899513563,-4.71258351788856,-0.625898492156661,-0.183482615354781,0.666220299480483,-1.20095310048644
-0.0273779599853463,3.25,0,4,0.0821189948889826,0.374101507843339,0.633034769290437,0.831101497402415,0.799046899513563,-4.71258351788856,-0.625898492156661,-0.183482615354781,0.666220299480483,-1.20095310048644
-0.0270070332995847,4.3,0,4,0.0821189948889826,0.374101507843339,0.633034769290437,0.831101497402415,0.799046899513563,-4.71258351788856,-0.625898492156661,-0.183482615354781,0.666220299480483,-1.20095310048644
-0.0277544731259894,2.475,0,4,0.0821189948889826,0.374101507843339,0.633034769290437,0.831101497402415,0.799046899513563,-4.71258351788856,-0.625898492156661,-0.183482615354781,0.666220299480483,-1.20095310048644
-0.029078770245142,1.35,0.075,5,0.235415467537851,0.0186361562394138,0.342440957613733,0.64287814155354,0.518124715946171,-4.17604586361752,-0.981363843760586,-0.328779521193134,0.628575628310708,-1.48187528405383
-0.0269702415342982,3.125,0.125,5,0.235415467537851,0.0186361562394138,0.342440957613733,0.64287814155354,0.518124715946171,-4.17604586361752,-0.981363843760586,-0.328779521193134,0.628575628310708,-1.48187528405383
-0.0278304610264368,3.25,0.175,5,0.235415467537851,0.0186361562394138,0.342440957613733,0.64287814155354,0.518124715946171,-4.17604586361752,-0.981363843760586,-0.328779521193134,0.628575628310708,-1.48187528405383
-0.0284468250655353,1.9,0,5,0.235415467537851,0.0186361562394138,0.342440957613733,0.64287814155354,0.518124715946171,-4.17604586361752,-0.981363843760586,-0.328779521193134,0.628575628310708,-1.48187528405383
-0.0279831332566413,2.7,0,5,0.235415467537851,0.0186361562394138,0.342440957613733,0.64287814155354,0.518124715946171,-4.17604586361752,-0.981363843760586,-0.328779521193134,0.628575628310708,-1.48187528405383
-0.0284858570797091,1.2,0.05,5,0.235415467537851,0.0186361562394138,0.342440957613733,0.64287814155354,0.518124715946171,-4.17604586361752,-0.981363843760586,-0.328779521193134,0.628575628310708,-1.48187528405383
-0.0291188022793164,2.125,0,5,0.235415467537851,0.0186361562394138,0.342440957613733,0.64287814155354,0.518124715946171,-4.17604586361752,-0.981363843760586,-0.328779521193134,0.628575628310708,-1.48187528405383
-0.0276031867339055,1.675,0.05,5,0.235415467537851,0.0186361562394138,0.342440957613733,0.64287814155354,0.518124715946171,-4.17604586361752,-0.981363843760586,-0.328779521193134,0.628575628310708,-1.48187528405383
-0.0270807796657452,1.6,0,5,0.235415467537851,0.0186361562394138,0.342440957613733,0.64287814155354,0.518124715946171,-4.17604586361752,-0.981363843760586,-0.328779521193134,0.628575628310708,-1.48187528405383
-0.0277165656130403,2.025,0,5,0.235415467537851,0.0186361562394138,0.342440957613733,0.64287814155354,0.518124715946171,-4.17604586361752,-0.981363843760586,-0.328779521193134,0.628575628310708,-1.48187528405383
-0.0279448777021221,1.375,0.05,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0261742263879068,1.825,0,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0262812929327068,2.3,0,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0276409225901269,1.1,0,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0272289282474339,2.05,0,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0275655077516412,1.2,0,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
