"X2015.growth.rate","X2016.growth.rate","A25.29F.value.inci.2011","A45.49F.value.inci.2011","A25.29M.value.inci.2011","A45.49M.value.inci.2011","A15.49F.value.prev.2007","A50.150F.value.prev.2007","A15.49M.value.prev.2007","A50.150M.value.prev.2007","A15.49FM.value.prev.2007","A50.150FM.value.prev.2007","sim.id","xdesign1","xdesign2","xdesign3","xdesign4","xdesign5","conception.alpha_base","person.art.accept.threshold.dist.fixed.value","person.agegap.man.dist.normal.sigma","person.agegap.woman.dist.normal.sigma","hivtransmission.param.f1"
-0.0220867874028434,-0.0157202236951968,0,0,0,0,2.88461538461538,0,7.99605133267522,3.71517027863777,5.40672187043351,1.69252468265162,75,0.678277177696582,0.445017548250034,0.336348948357627,0.274897423058283,0.801483196432237,-1.67644182928675,0.667010528950021,1.50904684507288,1.32469226917485,1.14166983104837
0.0156443807831126,0.0140000872537471,0,0,0,0,0,0,0.114810562571757,0,0.0573558933180384,0,83,0.956466791899875,0.971437872806564,0.507309328839183,0.629618534198962,0.769888335929718,-0.313312719690613,0.982862723683938,2.02192798651755,2.38885560259689,1.12398884829355
